Gene ID	Gene Name	Reference	Strand	Start	End	Coverage	FPKM	TPM
YJL202C	.	chrX	-	53943	54290	0.0	0.0	0.0
YJL206C	.	chrX	-	47659	49935	0.0	0.0	0.0
YJL065C	DLS1	chrX	-	315054	315557	0.0	0.0	0.0
YJL133C-A	.	chrX	-	159623	159847	0.0	0.0	0.0
YJL105W	SET4	chrX	+	225055	226737	0.0	0.0	0.0
YJL088W	ARG3	chrX	+	268799	269815	0.0	0.0	0.0
IRT1	.	chrX	-	605936	607424	0.0	0.0	0.0
YJL138C	TIF2	chrX	-	153504	154691	0.0	0.0	0.0
YJR054W	KCH1	chrX	+	536056	537549	0.0	0.0	0.0
YJL093C	TOK1	chrX	-	254737	256812	0.0	0.0	0.0
YJL177W	RPL17B	chrX	+	90786	91657	0.0	0.0	0.0
YJL154C	VPS35	chrX	-	131101	133935	0.0	0.0	0.0
YJR160C	MPH3	chrX	-	738008	739816	0.0	0.0	0.0
YJR070C	LIA1	chrX	-	569621	570598	0.0	0.0	0.0
YJR004C	SAG1	chrX	-	442909	444861	0.0	0.0	0.0
YJR067C	YAE1	chrX	-	567019	567444	0.0	0.0	0.0
YJR068W	RFC2	chrX	+	567643	568704	0.0	0.0	0.0
YJR073C	OPI3	chrX	-	572315	572935	0.0	0.0	0.0
YJR010W	MET3	chrX	+	456239	457774	0.0	0.0	0.0
YJL076W	NET1	chrX	+	295245	298814	0.0	0.0	0.0
YJL054W	TIM54	chrX	+	334265	335701	0.0	0.0	0.0
YJR138W	IML1	chrX	+	684567	689321	0.0	0.0	0.0
YJL184W	GON7	chrX	+	83448	83819	0.0	0.0	0.0
YJR092W	BUD4	chrX	+	598735	603078	0.0	0.0	0.0
YJL111W	CCT7	chrX	+	207877	209529	0.0	0.0	0.0
YJR106W	ECM27	chrX	+	624838	627015	0.0	0.0	0.0
YJL205C	NCE101	chrX	-	50139	50443	0.0	0.0	0.0
tY(GUA)J2	SUP4	chrX	-	542956	543044	0.0	0.0	0.0
YJL167W	ERG20	chrX	+	105014	106072	0.0	0.0	0.0
YJL208C	NUC1	chrX	-	40194	41183	0.0	0.0	0.0
YJR085C	.	chrX	-	585120	585437	0.0	0.0	0.0
YJR059W	PTK2	chrX	+	545787	548243	0.0	0.0	0.0
YJR137C	MET5	chrX	-	678957	683285	0.0	0.0	0.0
YJL222W-A	.	chrX	+	9452	9679	0.0	0.0	0.0
YJL013C	MAD3	chrX	-	409493	411040	0.0	0.0	0.0
YJL211C	.	chrX	-	36757	37200	0.0	0.0	0.0
YJL003W	COX16	chrX	+	432644	433000	0.0	0.0	0.0
YJR025C	BNA1	chrX	-	471138	471671	0.0	0.0	0.0
YJL140W	RPB4	chrX	+	150961	151626	0.0	0.0	0.0
YJL101C	GSH1	chrX	-	234320	236356	0.0	0.0	0.0
YJL132W	.	chrX	+	161914	164166	0.0	0.0	0.0
YJL035C	TAD2	chrX	-	380249	381001	0.0	0.0	0.0
YJL107C	.	chrX	-	218853	220016	0.0	0.0	0.0
YJL006C	CTK2	chrX	-	423138	424109	0.0	0.0	0.0
YJR082C	EAF6	chrX	-	581914	582255	0.0	0.0	0.0
YJR124C	.	chrX	-	652892	654238	0.0	0.0	0.0
YJL119C	.	chrX	-	191572	191895	0.0	0.0	0.0
YJR103W	URA8	chrX	+	620754	622490	0.0	0.0	0.0
YJL127C	SPT10	chrX	-	182298	184220	0.0	0.0	0.0
YJL191W	RPS14B	chrX	+	73787	74611	0.0	0.0	0.0
tM(CAU)J1	EMT5	chrX	-	391043	391115	0.0	0.0	0.0
YJL087C	TRL1	chrX	-	270002	272485	0.0	0.0	0.0
YJR118C	ILM1	chrX	-	643490	644101	0.0	0.0	0.0
tD(GUC)J3	.	chrX	-	374424	374495	0.0	0.0	0.0
YJR130C	STR2	chrX	-	665218	667137	0.0	0.0	0.0
YJL144W	.	chrX	+	146359	146673	0.0	0.0	0.0
YJR087W	.	chrX	+	586400	586750	0.0	0.0	0.0
YJL016W	.	chrX	+	405588	407273	0.0	0.0	0.0
YJL049W	CHM7	chrX	+	345973	347325	0.0	0.0	0.0
YJR038C	.	chrX	-	503710	504072	0.0	0.0	0.0
tK(CUU)J	.	chrX	+	414966	415038	0.0	0.0	0.0
YJR019C	TES1	chrX	-	467232	468281	0.0	0.0	0.0
YJR072C	NPA3	chrX	-	570967	572124	0.0	0.0	0.0
YJL063C	MRPL8	chrX	-	315759	316475	0.0	0.0	0.0
YJR099W	YUH1	chrX	+	615576	616286	0.0	0.0	0.0
YJR112W-A	.	chrX	+	637790	638168	0.0	0.0	0.0
YJL193W	.	chrX	+	71366	72574	0.0	0.0	0.0
tS(AGA)J	.	chrX	-	524012	524093	0.0	0.0	0.0
YJR136C	TTI2	chrX	-	677441	678706	0.0	0.0	0.0
YJR006W	POL31	chrX	+	449202	450665	0.0	0.0	0.0
YJR129C	EFM3	chrX	-	664000	665019	0.0	0.0	0.0
YJL135W	.	chrX	+	157877	158194	0.0	0.0	0.0
YJL183W	MNN11	chrX	+	84068	85336	0.0	0.0	0.0
YJL043W	.	chrX	+	360130	360903	0.0	0.0	0.0
YJR020W	.	chrX	+	468001	468333	0.0	0.0	0.0
YJL109C	UTP10	chrX	-	212000	217309	0.0	0.0	0.0
YJL032W	.	chrX	+	386348	386662	0.0	0.0	0.0
YJR132W	NMD5	chrX	+	669522	672668	0.0	0.0	0.0
YJL219W	HXT9	chrX	+	19497	21200	0.0	0.0	0.0
YJR088C	EMC2	chrX	-	586495	587373	0.0	0.0	0.0
YJL020W-A	.	chrX	+	400981	401238	0.0	0.0	0.0
YJL060W	BNA3	chrX	+	323386	324720	0.0	0.0	0.0
YJL081C	ARP4	chrX	-	283802	285271	0.0	0.0	0.0
YJL019W	MPS3	chrX	+	402897	404945	0.0	0.0	0.0
tV(AAC)J	.	chrX	+	378360	378433	0.0	0.0	0.0
YJL123C	MTC1	chrX	-	188004	189440	0.0	0.0	0.0
YJR108W	ABM1	chrX	+	628712	629083	0.0	0.0	0.0
YJL034W	KAR2	chrX	+	381327	383375	0.0	0.0	0.0
YJL012C	VTC4	chrX	-	411234	413399	0.0	0.0	0.0
YJL078C	PRY3	chrX	-	291336	293981	0.0	0.0	0.0
YJL077C	ICS3	chrX	-	294666	295061	0.0	0.0	0.0
YJL036W	SNX4	chrX	+	378825	380096	0.0	0.0	0.0
tM(CAU)J3	IMT3	chrX	-	517813	517884	0.0	0.0	0.0
YJR062C	NTA1	chrX	-	553476	554849	0.0	0.0	0.0
YJL022W	.	chrX	+	398109	398417	0.0	0.0	0.0
YJL182C	.	chrX	-	85435	85752	0.0	0.0	0.0
YJR046W	TAH11	chrX	+	522048	523862	0.0	0.0	0.0
YJR035W	RAD26	chrX	+	497355	500612	0.0	0.0	0.0
YJR116W	TDA4	chrX	+	640825	641664	0.0	0.0	0.0
YJL031C	BET4	chrX	-	386368	387438	0.0	0.0	0.0
YJL125C	GCD14	chrX	-	185528	186679	0.0	0.0	0.0
YJL170C	ASG7	chrX	-	101150	101779	0.0	0.0	0.0
tG(GCC)J2	SUF23	chrX	+	531828	531898	0.0	0.0	0.0
YJL178C	ATG27	chrX	-	89282	90097	0.0	0.0	0.0
YJL153C	INO1	chrX	-	134332	135933	0.0	0.0	0.0
YJL172W	CPS1	chrX	+	97737	99467	0.0	0.0	0.0
YJR071W	.	chrX	+	570405	570773	0.0	0.0	0.0
YJL215C	.	chrX	-	26412	26771	0.0	0.0	0.0
YJL051W	IRC8	chrX	+	339787	342255	0.0	0.0	0.0
YJR113C	RSM7	chrX	-	638232	638975	0.0	0.0	0.0
YJL042W	MHP1	chrX	+	361249	365445	0.0	0.0	0.0
YJR011C	.	chrX	-	458641	459426	0.0	0.0	0.0
YJL117W	PHO86	chrX	+	192531	193466	0.0	0.0	0.0
YJR109C	CPA2	chrX	-	629585	632941	0.0	0.0	0.0
YJL155C	FBP26	chrX	-	129285	130643	0.0	0.0	0.0
YJL201W	ECM25	chrX	+	54379	56178	0.0	0.0	0.0
YJL082W	IML2	chrX	+	281185	283380	0.0	0.0	0.0
YJL046W	AIM22	chrX	+	352386	353615	0.0	0.0	0.0
YJR001W	AVT1	chrX	+	436802	438610	0.0	0.0	0.0
YJR030C	RBH2	chrX	-	483959	486196	0.0	0.0	0.0
YJR144W	MGM101	chrX	+	700882	701691	0.0	0.0	0.0
YJR057W	CDC8	chrX	+	544062	544712	0.0	0.0	0.0
YJR105W	ADO1	chrX	+	623581	624603	0.0	0.0	0.0
YJR033C	RAV1	chrX	-	492378	496451	0.0	0.0	0.0
YJL198W	PHO90	chrX	+	60844	63489	0.0	0.0	0.0
snR60	.	chrX	-	349130	349233	0.0	0.0	0.0
YJR117W	STE24	chrX	+	642007	643368	0.0	0.0	0.0
YJL223C	PAU1	chrX	-	8776	9138	0.0	0.0	0.0
YJL067W	.	chrX	+	314084	314434	0.0	0.0	0.0
YJR162C	.	chrX	-	744911	745261	0.0	0.0	0.0
YJL214W	HXT8	chrX	+	26887	28596	0.0	0.0	0.0
tD(GUC)J2	.	chrX	+	355456	355527	0.0	0.0	0.0
YKL111C	.	chrXI	-	228464	228799	0.0	0.0	0.0
YKR073C	.	chrXI	-	578187	578507	0.0	0.0	0.0
YKL168C	KKQ8	chrXI	-	131288	133462	0.0	0.0	0.0
YKL098W	MTC2	chrXI	+	256770	257843	0.0	0.0	0.0
YKL010C	UFD4	chrXI	-	421424	425875	0.0	0.0	0.0
YKR101W	SIR1	chrXI	+	640540	642504	0.0	0.0	0.0
YKL116C	PRR1	chrXI	-	221344	222900	0.0	0.0	0.0
YKL024C	URA6	chrXI	-	392526	393140	0.0	0.0	0.0
YKL204W	EAP1	chrXI	+	53704	55602	0.0	0.0	0.0
YKR004C	ECM9	chrXI	-	446799	448036	0.0	0.0	0.0
YKL065C	YET1	chrXI	-	316437	317057	0.0	0.0	0.0
YKL012W	PRP40	chrXI	+	418310	420061	0.0	0.0	0.0
YKL077W	.	chrXI	+	291453	292631	0.0	0.0	0.0
YKR059W	TIF1	chrXI	+	554987	556174	0.0	0.0	0.0
snR42	.	chrXI	-	559016	559366	0.0	0.0	0.0
YKL041W	VPS24	chrXI	+	360143	360817	0.0	0.0	0.0
YKL209C	STE6	chrXI	-	42423	46295	0.0	0.0	0.0
YKL194C	MST1	chrXI	-	77258	78646	0.0	0.0	0.0
YKL081W	TEF4	chrXI	+	282891	284455	0.0	0.0	0.0
YKR056W	TRM2	chrXI	+	549448	551367	0.0	0.0	0.0
tK(UUU)K	.	chrXI	+	578965	579060	0.0	0.0	0.0
YKL097C	.	chrXI	-	258503	258913	0.0	0.0	0.0
YKL187C	FAT3	chrXI	-	89284	91536	0.0	0.0	0.0
YKL184W	SPE1	chrXI	+	96757	98157	0.0	0.0	0.0
YKL164C	PIR1	chrXI	-	141794	142819	0.0	0.0	0.0
YKL223W	.	chrXI	+	2389	2721	0.0	0.0	0.0
YKL018C-A	.	chrXI	-	403580	403879	0.0	0.0	0.0
tR(UCU)K	.	chrXI	-	162487	162558	0.0	0.0	0.0
YKL145W-A	.	chrXI	+	174958	175050	0.0	0.0	0.0
YKL196C	YKT6	chrXI	-	74932	75534	0.0	0.0	0.0
YKR064W	OAF3	chrXI	+	562547	565138	0.0	0.0	0.0
YKL183W	LOT5	chrXI	+	98721	99641	0.0	0.0	0.0
YKL056C	TMA19	chrXI	-	334412	334915	0.0	0.0	0.0
YKL016C	ATP7	chrXI	-	407465	407989	0.0	0.0	0.0
YKR100C	SKG1	chrXI	-	638901	639968	0.0	0.0	0.0
YKL143W	LTV1	chrXI	+	176781	178172	0.0	0.0	0.0
YKL144C	RPC25	chrXI	-	175843	176481	0.0	0.0	0.0
YKL118W	.	chrXI	+	219126	219437	0.0	0.0	0.0
YKL055C	OAR1	chrXI	-	335321	336157	0.0	0.0	0.0
tV(AAC)K1	.	chrXI	-	308144	308217	0.0	0.0	0.0
YKL047W	ANR2	chrXI	+	349463	351013	0.0	0.0	0.0
YKL044W	MMO1	chrXI	+	356322	356642	0.0	0.0	0.0
YKL120W	OAC1	chrXI	+	217344	218318	0.0	0.0	0.0
YKR008W	RSC4	chrXI	+	452201	454078	0.0	0.0	0.0
YKR029C	SET3	chrXI	-	497578	499833	0.0	0.0	0.0
YKL087C	CYT2	chrXI	-	277189	277863	0.0	0.0	0.0
YKL021C	MAK11	chrXI	-	397344	398750	0.0	0.0	0.0
YKL159C	RCN1	chrXI	-	153816	154451	0.0	0.0	0.0
YKL045W	PRI2	chrXI	+	353493	355079	0.0	0.0	0.0
YKL172W	EBP2	chrXI	+	125759	127042	0.0	0.0	0.0
YKR047W	.	chrXI	+	525257	525562	0.0	0.0	0.0
YKR061W	KTR2	chrXI	+	557677	558954	0.0	0.0	0.0
YKR011C	.	chrXI	-	461635	462696	0.0	0.0	0.0
YKR077W	MSA2	chrXI	+	583653	584744	0.0	0.0	0.0
YKL205W	LOS1	chrXI	+	50051	53353	0.0	0.0	0.0
YKL197C	PEX1	chrXI	-	70734	73865	0.0	0.0	0.0
YKL017C	HCS1	chrXI	-	405190	407241	0.0	0.0	0.0
YKL067W	YNK1	chrXI	+	314812	315273	0.0	0.0	0.0
YKL006W	RPL14A	chrXI	+	431906	432720	0.0	0.0	0.0
YKL053W	.	chrXI	+	339572	339946	0.0	0.0	0.0
YKR006C	MRPL13	chrXI	-	450423	451217	0.0	0.0	0.0
YKL096C-B	.	chrXI	-	259073	259222	0.0	0.0	0.0
YKL064W	MNR2	chrXI	+	317764	320673	0.0	0.0	0.0
YKR072C	SIS2	chrXI	-	576435	578123	0.0	0.0	0.0
YKR084C	HBS1	chrXI	-	597055	598890	0.0	0.0	0.0
YKR028W	SAP190	chrXI	+	494257	497358	0.0	0.0	0.0
YKL206C	ADD66	chrXI	-	49006	49809	0.0	0.0	0.0
YKR015C	.	chrXI	-	466961	468667	0.0	0.0	0.0
YKR075W-A	.	chrXI	+	580212	580481	0.0	0.0	0.0
YKL046C	DCW1	chrXI	-	351275	352624	0.0	0.0	0.0
YKL177W	.	chrXI	+	114356	114694	0.0	0.0	0.0
YKR009C	FOX2	chrXI	-	454352	457054	0.0	0.0	0.0
YKR016W	.	chrXI	+	469717	471339	0.0	0.0	0.0
tR(ACG)K	.	chrXI	+	490968	491040	0.0	0.0	0.0
YKL088W	CAB3	chrXI	+	275283	276998	0.0	0.0	0.0
YKR026C	GCN3	chrXI	-	488738	489655	0.0	0.0	0.0
YKR085C	MRPL20	chrXI	-	599094	599681	0.0	0.0	0.0
YKL218C	SRY1	chrXI	-	17359	18339	0.0	0.0	0.0
YKL001C	MET14	chrXI	-	438777	439385	0.0	0.0	0.0
YKR012C	.	chrXI	-	463739	464116	0.0	0.0	0.0
YKR019C	IRS4	chrXI	-	476216	478063	0.0	0.0	0.0
YKR018C	.	chrXI	-	473723	475900	0.0	0.0	0.0
YKR054C	DYN1	chrXI	-	535647	547925	0.0	0.0	0.0
YKR065C	PAM17	chrXI	-	565299	565892	0.0	0.0	0.0
YKR035C	OPI8	chrXI	-	507920	508561	0.0	0.0	0.0
YKL057C	NUP120	chrXI	-	330856	333969	0.0	0.0	0.0
YKL156W	RPS27A	chrXI	+	158613	159212	0.0	0.0	0.0
YKL049C	CSE4	chrXI	-	346075	346764	0.0	0.0	0.0
YKL072W	STB6	chrXI	+	299582	301882	0.0	0.0	0.0
YKR014C	YPT52	chrXI	-	465367	466071	0.0	0.0	0.0
YKL155C	RSM22	chrXI	-	159456	161342	0.0	0.0	0.0
YKR066C	CCP1	chrXI	-	566113	567198	0.0	0.0	0.0
YKL183C-A	.	chrXI	-	98395	98607	0.0	0.0	0.0
YKR081C	RPF2	chrXI	-	591506	592540	0.0	0.0	0.0
YKL130C	SHE2	chrXI	-	195288	196028	0.0	0.0	0.0
YKL121W	DGR2	chrXI	+	214142	216700	0.0	0.0	0.0
YKL104C	GFA1	chrXI	-	243220	245373	0.0	0.0	0.0
YKL136W	.	chrXI	+	186416	186814	0.0	0.0	0.0
YKL096W-A	CWP2	chrXI	+	259253	259531	0.0	0.0	0.0
YKL078W	DHR2	chrXI	+	288845	291052	0.0	0.0	0.0
YKL033W-A	.	chrXI	+	374505	375215	0.0	0.0	0.0
snR87	.	chrXI	-	431030	431138	0.0	0.0	0.0
tA(AGC)K2	.	chrXI	+	517988	518060	0.0	0.0	0.0
YKL035W	UGP1	chrXI	+	369891	371390	0.0	0.0	0.0
YKR043C	SHB17	chrXI	-	520897	521712	0.0	0.0	0.0
YKL073W	LHS1	chrXI	+	296430	299075	0.0	0.0	0.0
YKL207W	.	chrXI	+	48194	48955	0.0	0.0	0.0
YKL150W	MCR1	chrXI	+	166544	167452	0.0	0.0	0.0
YKR048C	NAP1	chrXI	-	525387	526640	0.0	0.0	0.0
YKR096W	ESL2	chrXI	+	626793	630380	0.0	0.0	0.0
YKL189W	HYM1	chrXI	+	84704	85903	0.0	0.0	0.0
YKR089C	TGL4	chrXI	-	605633	608365	0.0	0.0	0.0
YKL006C-A	SFT1	chrXI	-	430198	430632	0.0	0.0	0.0
snR69	.	chrXI	+	364776	364876	0.0	0.0	0.0
YKL225W	.	chrXI	+	451	798	0.0	0.0	0.0
YKL126W	YPK1	chrXI	+	205707	207749	0.0	0.0	0.0
YKL171W	NNK1	chrXI	+	127475	130261	0.0	0.0	0.0
YKL117W	SBA1	chrXI	+	220324	220974	0.0	0.0	0.0
YKL050C	.	chrXI	-	342852	345620	0.0	0.0	0.0
YKL002W	DID4	chrXI	+	437778	438544	0.0	0.0	0.0
YKL182W	FAS1	chrXI	+	100671	106826	0.0	0.0	0.0
YKL221W	MCH2	chrXI	+	6107	7528	0.0	0.0	0.0
tH(GUG)K	.	chrXI	-	313401	313472	0.0	0.0	0.0
YKL036C	.	chrXI	-	369528	369920	0.0	0.0	0.0
snR38	.	chrXI	+	283185	283279	0.0	0.0	0.0
YKL004W	AUR1	chrXI	+	435580	436785	0.0	0.0	0.0
YKR103W	NFT1	chrXI	+	653080	656736	0.0	0.0	0.0
YKR032W	.	chrXI	+	506517	506831	0.0	0.0	0.0
YKL214C	YRA2	chrXI	-	31082	31693	0.0	0.0	0.0
YKL079W	SMY1	chrXI	+	286603	288573	0.0	0.0	0.0
YKR034W	DAL80	chrXI	+	506898	507707	0.0	0.0	0.0
YKR086W	PRP16	chrXI	+	599857	603072	0.0	0.0	0.0
tT(CGU)K	TRT2	chrXI	-	46735	46806	0.0	0.0	0.0
tK(CUU)K	.	chrXI	+	202999	203071	0.0	0.0	0.0
YKL219W	COS9	chrXI	+	14485	15708	0.0	0.0	0.0
YKL110C	KTI12	chrXI	-	228939	229880	0.0	0.0	0.0
YKL053C-A	MDM35	chrXI	-	339182	339442	0.0	0.0	0.0
YKL011C	CCE1	chrXI	-	420155	421216	0.0	0.0	0.0
YKR027W	BCH2	chrXI	+	491364	493661	0.0	0.0	0.0
YKR049C	FMP46	chrXI	-	526830	527231	0.0	0.0	0.0
YKL162C-A	.	chrXI	-	145922	146074	0.0	0.0	0.0
YKR079C	TRZ1	chrXI	-	586789	589305	0.0	0.0	0.0
YKL192C	ACP1	chrXI	-	80160	80537	0.0	0.0	0.0
YKL114C	APN1	chrXI	-	223352	224455	0.0	0.0	0.0
YKL151C	NNR2	chrXI	-	164917	165930	0.0	0.0	0.0
YKR033C	.	chrXI	-	506879	507304	0.0	0.0	0.0
YKL052C	ASK1	chrXI	-	339668	340546	0.0	0.0	0.0
YKR013W	PRY2	chrXI	+	463959	464948	0.0	0.0	0.0
YKL195W	MIA40	chrXI	+	75821	77032	0.0	0.0	0.0
YKL096W	CWP1	chrXI	+	261132	261851	0.0	0.0	0.0
YKR022C	NTR2	chrXI	-	482171	483139	0.0	0.0	0.0
YKL217W	JEN1	chrXI	+	22234	24084	0.0	0.0	0.0
YKL014C	URB1	chrXI	-	411619	416913	0.0	0.0	0.0
YKR076W	ECM4	chrXI	+	582283	583395	0.0	0.0	0.0
YKL173W	SNU114	chrXI	+	122517	125543	0.0	0.0	0.0
YKL071W	.	chrXI	+	305114	305884	0.0	0.0	0.0
YKL075C	.	chrXI	-	292956	294308	0.0	0.0	0.0
YKL007W	CAP1	chrXI	+	429302	430108	0.0	0.0	0.0
tN(GUU)K	.	chrXI	+	74624	74697	0.0	0.0	0.0
YKR104W	.	chrXI	+	656836	657756	0.0	0.0	0.0
YKL127W	PGM1	chrXI	+	203541	205253	0.0	0.0	0.0
YKR063C	LAS1	chrXI	-	560789	562297	0.0	0.0	0.0
YKR039W	GAP1	chrXI	+	515063	516871	0.0	0.0	0.0
YKR095W-A	PCC1	chrXI	+	625864	626205	0.0	0.0	0.0
YKL224C	PAU16	chrXI	-	1810	2181	0.0	0.0	0.0
YKL180W	RPL17A	chrXI	+	109269	110129	0.0	0.0	0.0
YKL106W	AAT1	chrXI	+	237536	238891	0.0	0.0	0.0
YKL123W	.	chrXI	+	212043	212423	0.0	0.0	0.0
YKR053C	YSR3	chrXI	-	534067	535281	0.0	0.0	0.0
YKL216W	URA1	chrXI	+	25215	26159	0.0	0.0	0.0
YKR095W	MLP1	chrXI	+	619805	625432	0.0	0.0	0.0
YKL107W	.	chrXI	+	236141	237070	0.0	0.0	0.0
YKL162C	.	chrXI	-	147630	148838	0.0	0.0	0.0
YKL040C	NFU1	chrXI	-	361058	361828	0.0	0.0	0.0
YKR078W	.	chrXI	+	584952	586709	0.0	0.0	0.0
YKL203C	TOR2	chrXI	-	55935	63359	0.0	0.0	0.0
YKR082W	NUP133	chrXI	+	592825	596298	0.0	0.0	0.0
YKL139W	CTK1	chrXI	+	182958	184544	0.0	0.0	0.0
YKL222C	.	chrXI	-	3503	5620	0.0	0.0	0.0
YKL133C	.	chrXI	-	191679	193070	0.0	0.0	0.0
YKL034W	TUL1	chrXI	+	371829	374105	0.0	0.0	0.0
YKR044W	UIP5	chrXI	+	522015	523346	0.0	0.0	0.0
YKR067W	GPT2	chrXI	+	567918	570149	0.0	0.0	0.0
YKL141W	SDH3	chrXI	+	179667	180263	0.0	0.0	0.0
YKR025W	RPC37	chrXI	+	487770	488618	0.0	0.0	0.0
YKL089W	MIF2	chrXI	+	273394	275043	0.0	0.0	0.0
YKL032C	IXR1	chrXI	-	380065	381858	0.0	0.0	0.0
YKL015W	PUT3	chrXI	+	408544	411483	0.0	0.0	0.0
YKL124W	SSH4	chrXI	+	210593	212332	0.0	0.0	0.0
YKL027W	TCD2	chrXI	+	387562	388905	0.0	0.0	0.0
YKL165C	MCD4	chrXI	-	137932	140691	0.0	0.0	0.0
YKL065W-A	.	chrXI	+	315954	316175	0.0	0.0	0.0
YKL003C	MRP17	chrXI	-	437097	437492	0.0	0.0	0.0
YKL208W	CBT1	chrXI	+	47157	47972	0.0	0.0	0.0
YKR001C	VPS1	chrXI	-	440608	442722	0.0	0.0	0.0
YKL149C	DBR1	chrXI	-	167612	168829	0.0	0.0	0.0
YKR038C	KAE1	chrXI	-	511999	513159	0.0	0.0	0.0
YKL193C	SDS22	chrXI	-	78866	79882	0.0	0.0	0.0
YKL175W	ZRT3	chrXI	+	118793	120304	0.0	0.0	0.0
YKL092C	BUD2	chrXI	-	266145	269459	0.0	0.0	0.0
tE(UUC)K	.	chrXI	-	141018	141089	0.0	0.0	0.0
YKL095W	YJU2	chrXI	+	262277	263113	0.0	0.0	0.0
YKL100C	YPF1	chrXI	-	253697	255460	0.0	0.0	0.0
YKL174C	TPO5	chrXI	-	120380	122236	0.0	0.0	0.0
YKL085W	MDH1	chrXI	+	279123	280127	0.0	0.0	0.0
tV(AAC)K2	.	chrXI	+	379680	379753	0.0	0.0	0.0
YKL023W	.	chrXI	+	393721	394554	0.0	0.0	0.0
YKL215C	OXP1	chrXI	-	26827	30687	0.0	0.0	0.0
YKL061W	BLI1	chrXI	+	325771	326112	0.0	0.0	0.0
YKL198C	PTK1	chrXI	-	68232	70220	0.0	0.0	0.0
YKL148C	SDH1	chrXI	-	169207	171129	0.0	0.0	0.0
YKL070W	.	chrXI	+	306211	306720	0.0	0.0	0.0
tL(CAA)K	.	chrXI	+	458557	458670	0.0	0.0	0.0
YKL169C	.	chrXI	-	130685	131068	0.0	0.0	0.0
YKR021W	ALY1	chrXI	+	479234	481981	0.0	0.0	0.0
YKL062W	MSN4	chrXI	+	323228	325120	0.0	0.0	0.0
YKR041W	.	chrXI	+	518198	518950	0.0	0.0	0.0
YKL166C	TPK3	chrXI	-	134509	135705	0.0	0.0	0.0
YKL051W	SFK1	chrXI	+	341312	342373	0.0	0.0	0.0
YKR068C	BET3	chrXI	-	570328	570909	0.0	0.0	0.0
YKL138C	MRPL31	chrXI	-	185286	185681	0.0	0.0	0.0
YKR071C	DRE2	chrXI	-	574934	575980	0.0	0.0	0.0
YKR090W	PXL1	chrXI	+	608946	611066	0.0	0.0	0.0
YKL026C	GPX1	chrXI	-	389380	389883	0.0	0.0	0.0
YKR094C	RPL40B	chrXI	-	617996	618750	0.0	0.0	0.0
YKL160W	ELF1	chrXI	+	153269	153706	0.0	0.0	0.0
YKL066W	.	chrXI	+	315281	315724	0.0	0.0	0.0
YKR098C	UBP11	chrXI	-	633026	635179	0.0	0.0	0.0
YKL112W	ABF1	chrXI	+	226570	228765	0.0	0.0	0.0
YKL134C	OCT1	chrXI	-	189124	191442	0.0	0.0	0.0
YKL145W	RPT1	chrXI	+	174213	175616	0.0	0.0	0.0
tL(UAA)K	.	chrXI	+	84208	84291	0.0	0.0	0.0
YKL106C-A	.	chrXI	-	237147	237266	0.0	0.0	0.0
YKL135C	APL2	chrXI	-	186460	188640	0.0	0.0	0.0
YKL170W	MRPL38	chrXI	+	130634	131050	0.0	0.0	0.0
YKL105C	SEG2	chrXI	-	239185	242583	0.0	0.0	0.0
YKL031W	.	chrXI	+	382072	382485	0.0	0.0	0.0
YKR003W	OSH6	chrXI	+	445381	446727	0.0	0.0	0.0
YKR051W	.	chrXI	+	530946	532202	0.0	0.0	0.0
YKR052C	MRS4	chrXI	-	532550	533464	0.0	0.0	0.0
YKL043W	PHD1	chrXI	+	356748	357848	0.0	0.0	0.0
YKL018W	SWD2	chrXI	+	404102	405091	0.0	0.0	0.0
YKR042W	UTH1	chrXI	+	519527	520624	0.0	0.0	0.0
YKL083W	.	chrXI	+	280921	281535	0.0	0.0	0.0
YKL068W	NUP100	chrXI	+	310199	313078	0.0	0.0	0.0
YKL008C	LAC1	chrXI	-	427295	428551	0.0	0.0	0.0
YKL211C	TRP3	chrXI	-	36699	38153	0.0	0.0	0.0
YKL188C	PXA2	chrXI	-	86225	88786	0.0	0.0	0.0
YKL023C-A	.	chrXI	-	393146	393373	0.0	0.0	0.0
YKL202W	.	chrXI	+	63821	64402	0.0	0.0	0.0
tA(AGC)K1	.	chrXI	+	219895	219967	0.0	0.0	0.0
YKR099W	BAS1	chrXI	+	635851	638286	0.0	0.0	0.0
YKR083C	DAD2	chrXI	-	596421	596822	0.0	0.0	0.0
tW(CCA)K	.	chrXI	+	302918	303023	0.0	0.0	0.0
YKL156C-A	.	chrXI	-	158975	159091	0.0	0.0	0.0
YKL178C	STE3	chrXI	-	113215	114627	0.0	0.0	0.0
YKL213C	DOA1	chrXI	-	31960	34107	0.0	0.0	0.0
YKL163W	PIR3	chrXI	+	144401	145378	0.0	0.0	0.0
YKL147C	.	chrXI	-	171551	172168	0.0	0.0	0.0
YKL137W	CMC1	chrXI	+	185957	186292	0.0	0.0	0.0
YKL090W	CUE2	chrXI	+	271878	273209	0.0	0.0	0.0
YKL054C	DEF1	chrXI	-	336537	338753	0.0	0.0	0.0
YKR102W	FLO10	chrXI	+	646356	649865	0.0	0.0	0.0
YKR106W	GEX2	chrXI	+	661442	663289	0.0	0.0	0.0
YKL029C	MAE1	chrXI	-	382716	384725	0.0	0.0	0.0
